yadkincountync.gov;unknown;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .gov;
jonescountync.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
wilkescounty.net;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .net;
yanceycountync.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
rowancountync.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
stanlycountync.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
caswellcountync.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
co.cumberland.nc.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
co.orange.nc.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
hertfordcountync.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
co.rockingham.nc.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
transylvaniacounty.org;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
jacksonnc.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
johnstonnc.com;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
chathamnc.org;No TLS;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .org;
co.beaufort.nc.us;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
nashcountync.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
brunswickcountync.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
grahamcounty.org;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
nc.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
burleighco.com;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
casscountynd.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
co.stutsman.nd.us;unknown;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .us;
gfcounty.nd.gov;unknown;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .gov;
co.richland.nd.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
lamourecountynd.com;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; BE;domain; .com;
co.mountrail.nd.us;unknown;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .us;
co.traill.nd.us;unknown;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .us;
emmonsnd.com;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
rolettecounty.com;No TLS;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .com;
Kidder Count;unknown;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; unknown;
mchenrycountynd.com;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
bensoncountynd.com;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
williamsnd.com;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
tccounty.com;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
bottineauco.com;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
hettingercountynd.com;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
renvillecountynd.org;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
griggscountynd.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
co.ward.nd.us;unknown;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .us;
starkcountynd.gov;unknown;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .gov;
goldenvalleycounty.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
Sioux County;unknown;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; unknown;
co.walsh.nd.us;unknown;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .us;
pembinacountynd.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
co.ramsey.nd.us;unknown;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .us;
mortonnd.org;unknown;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .org;
co.barnes.nd.us;unknown;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .us;
fostercounty.com;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; BE;domain; .com;
cavaliercounty.us;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
co.steele.nd.us;unknown;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .us;
dickeynd.com;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; BE;domain; .com;
piercecountynd.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
dividecountynd.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
burkecountynd.com;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
logancountynd.com;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; BE;domain; .com;
Eddy County ;unknown;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; unknown;
county.mckenziecounty.net;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .net;
bowmannd.com;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
mcleancountynd.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
billingscountynd.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
wellscountynd.com;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
ransomcountynd.net;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .net;
Adams County;unknown;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; unknown;
nelsonco.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
dunncountynd.org;unknown;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .org;
mercercountynd.com;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
sargentnd.com;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; BE;domain; .com;
mcintoshnd.com;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
Slope County;unknown;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; unknown;
grantcountynd.com;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
nd.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
sarpy.com;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
lancaster.ne.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
douglascounty-ne.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
scottsbluffcounty.org;unknown;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .org;
boxbuttecounty.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
cumingco.com;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
furnascounty.ne.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
co.gosper.ne.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
thurstoncountynebraska.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
colfaxne.com;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
co.keya-paha.ne.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
dundycounty.nebraska.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
co.red-willow.ne.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
countyofsewardne.com;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
nemahacounty.ne.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
saunderscounty.ne.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
co.otoe.ne.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
co.nance.ne.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
nuckollscounty.ne.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
co.custer.ne.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
dawes-county.com;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
co.loup.ne.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
co.cherry.ne.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
co.deuel.ne.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
co.lincoln.ne.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
greeleycounty.ne.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
gagecountynebraska.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
morrillcountyne.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
dakotacountyne.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
thayercountyne.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
hallcountyne.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
buffalocounty.ne.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
grant.mipsweb.info/;unknown;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; unknown;
co.pawnee.ne.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
fillmorecounty.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
co.sioux.ne.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
co.cedar.ne.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
madisoncountyne.com;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
plattecounty.net;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .net;
cassne.org;unknown;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .org;
arthurcounty.nebraska.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
keithcountyne.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .gov;
co.dixon.ne.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
co.saline.ne.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
co.washington.ne.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
co.pierce.ne.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
kearneycounty.ne.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
co.jefferson.ne.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
adamscounty.org;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
cheyennecountyne.net;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .net;
co.boone.ne.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
nebraska.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
hcnh.org;No TLS;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .org;
hcnh.org;No TLS;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .org;
rockinghamcountynh.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
belknapcounty.org;unknown;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .org;
merrimackcounty.net;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .net;
cooscountynh.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
co.grafton.nh.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
co.strafford.nh.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
co.cheshire.nh.us;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
sullivancountynh.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
carrollcountynh.net;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .net;
hcnh.org;No TLS;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .org;
nh.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
co.bergen.nj.us;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
co.somerset.nj.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
co.hunterdon.nj.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
co.monmouth.nj.us;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
middlesexcountynj.gov;unknown;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .gov;
passaiccountynj.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
gloucestercountynj.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
essexcountynj.org;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
sussex.nj.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
hudsoncountynj.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
morriscountynj.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
mercercounty.org;No TLS;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .org;
co.burlington.nj.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
atlantic-county.org;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
co.ocean.nj.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
capemaycountynj.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
camdencounty.com;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
salemcountynj.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
co.warren.nj.us;No TLS;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .us;
co.cumberland.nj.us;unknown;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .us;
ucnj.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
nj.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
bernco.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
cibolacountynm.com;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .com;
rio-arriba.org;unknown;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .org;
losalamosnm.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
co.colfax.nm.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .us;
torrancecountynm.org;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
taoscounty.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
catroncounty.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
donaanacounty.org;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
co.otero.nm.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
De Baca Count;unknown;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; unknown;
currycounty.org;No TLS;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .org;
co.eddy.nm.us;unknown;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .us;
chavescounty.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
santafecountynm.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
socorrocounty.net;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .net;
co.sanmiguel.nm.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
co.mckinley.nm.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
lunacountynm.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .us;
leacounty.net;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .net;
co.valencia.nm.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
sandovalcountynm.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
grantcountynm.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
rooseveltcounty.com;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
lincolncountynm.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
sjcounty.net;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .net;
hardingcounty.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
unionnm.us;No TLS;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .us;
countyofmora.com;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
sierraco.org;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
quaycounty-nm.gov;TLS 1.2;certificate; expired;;certficate; not self-signed;Country Code; Unknown;domain; .gov;
guadalupecountynm.org;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
co.culberson.tx.us;No TLS;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .us;
newmexico.gov;unknown;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .gov;
clarkcountynv.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
washoecounty.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
nyecounty.net;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .net;
nyecounty.net;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .net;
hcnv.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
Carson City;unknown;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; unknown;
elkocountynv.net;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .net;
whitepinecounty.net;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .net;
churchillcountynv.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
pershingcountynv.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
lyon-county.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
accessesmeralda.com;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
lincolncountynv.org;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
landercountynv.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
co.eureka.nv.us;No TLS;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .us;
storeycounty.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
douglascountynv.gov;unknown;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .gov;
mineralcountynv.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .us;
nv.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
westchestergov.com;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
saratogacountyny.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
suffolkcountyny.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
nassaucountyny.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
chemungcountyny.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
gobroomecounty.com;unknown;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .com;
rocklandgov.com;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
co.chenango.ny.us;unknown;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .us;
dutchessny.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
cattco.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
chqgov.com;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
cayugacounty.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
otsegocounty.com;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
niagaracounty.com;No TLS;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .com;
tompkinscountyny.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
www2.erie.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
ongov.net;unknown;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .net;
ocgov.net;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .net;
ulstercountyny.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
steubencony.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
rensco.com;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
tiogacountyny.com;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
schuylercounty.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
cortland-co.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
delcony.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
www4.schohariecounty-ny.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
oswegocounty.com;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
stlawco.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
schenectadycounty.com;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
herkimercounty.org;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
co.genesee.ny.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
albanycounty.com;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
orleanscountyny.com;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
alleganyco.com;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
co.ontario.ny.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
orangecountygov.com;unknown;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .com;
clintoncountygov.com;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
hamiltoncounty.com;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
monroecounty.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
sullivanny.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
greenegovernment.com;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
putnamcountyny.com;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
columbiacountyny.com;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
co.jefferson.ny.us;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
co.seneca.ny.us;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
yatescounty.org;unknown;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .org;
franklincountyny.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
ny.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
cuyahogacounty.us;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
co.summitoh.net;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .net;
loraincounty.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
co.trumbull.oh.us;unknown;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .us;
co.geauga.oh.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
mahoningcountyoh.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
franklincountyohio.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
lakecountyohio.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
co.ashtabula.oh.us;unknown;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .us;
pickaway.org;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
www2.auglaizecounty.org;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
muskingumcountyoh.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
huroncounty-oh.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
lickingcounty.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
