alaska.gov;alaska.gov;TLS 1.2;;certificate; not expired; not self-signed;;Country Code; US;SWEET32;VULNERABLE; Certificate Issuer; GlobalSign Organization Validation CA - SHA256 - G2; http_check;HTTP/1.1 200 OK;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;OpenPoodle;not found;;Drown;not found;;freak;not found
echolscountyga.com;echolscountyga.com;TLS 1.3;;certificate; not expired; not self-signed;;Country Code; US;SWEET32; NOT VULNERABLE; Certificate Issuer; R3; http_check;HTTP/1.1 200 OK;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;OpenPoodle;not found;;Drown;not found;;freak;not found
sumtercountyga.us;sumtercountyga.us;TLS 1.2;;certificate; not expired; not self-signed;;Country Code; GB;SWEET32; NOT VULNERABLE; Certificate Issuer; Sectigo RSA Domain Validation Secure Server CA; http_check;HTTP/1.1 200 OK;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;OpenPoodle;not found;;Drown;not found;;freak;not found
lanier counmty;lanier counmty;unknown;;certificate; not expired; not self-signed;;Country Code; Unknown;SWEET32; NOT VULNERABLE; Certificate Issuer; not found; http_check;Unknown;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;ClosedPoodle;not found;;Drown;not found;;freak;not found
dadecounty-ga.gov;dadecounty-ga.gov;TLS 1.2;;certificate; not expired; not self-signed;;Country Code; GB;SWEET32; NOT VULNERABLE; Certificate Issuer; Sectigo RSA Domain Validation Secure Server CA; http_check;HTTP/1.1 302 Found;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;OpenPoodle;not found;;Drown;not found;;freak;not found
oglethorpecountyga.gov;oglethorpecountyga.gov;TLS 1.3;;certificate; not expired; not self-signed;;Country Code; US;SWEET32;VULNERABLE; Certificate Issuer; R3; http_check;HTTP/1.1 301 Moved Permanently;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;OpenPoodle;not found;;Drown;not found;;freak;not found
elbertga.us;elbertga.us;TLS 1.2;;certificate; not expired; not self-signed;;Country Code; GB;SWEET32;VULNERABLE; Certificate Issuer; Sectigo RSA Domain Validation Secure Server CA; http_check;HTTP/1.1 301 Moved Permanently;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;OpenPoodle;not found;;Drown;not found;;freak;not found
georgia.gov;georgia.gov;TLS 1.2;;certificate; not expired; not self-signed;;Country Code; US;SWEET32; NOT VULNERABLE; Certificate Issuer; DigiCert SHA2 Secure Server CA; http_check;HTTP/1.1 301 Moved Permanently;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;OpenPoodle;not found;;Drown;not found;;freak;not found
hawaiicounty.gov;hawaiicounty.gov;TLS 1.2;;certificate; not expired; not self-signed;;Country Code; US;SWEET32;VULNERABLE; Certificate Issuer; R3; http_check;HTTP/1.1 301 Moved Permanently;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;OpenPoodle;not found;;Drown;not found;;freak;not found
mauicounty.gov;mauicounty.gov;TLS 1.2;;certificate; not expired; not self-signed;;Country Code; GB;SWEET32; NOT VULNERABLE; Certificate Issuer; Sectigo RSA Domain Validation Secure Server CA; http_check;HTTP/1.1 302 Found;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;OpenPoodle;not found;;Drown;not found;;freak;not found
kauai.gov;kauai.gov;TLS 1.2;;certificate; not expired; not self-signed;;Country Code; US;SWEET32;VULNERABLE; Certificate Issuer; DigiCert SHA2 Extended Validation Server CA; http_check;HTTP/1.1 301 Moved Permanently;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;OpenPoodle;not found;;Drown;not found;;freak;not found
honolulu.gov;honolulu.gov;TLS 1.2;;certificate; not expired; not self-signed;;Country Code; US;SWEET32; NOT VULNERABLE; Certificate Issuer; DigiCert SHA2 Secure Server CA; http_check;HTTP/1.1 301 Moved Permanently;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;OpenPoodle;not found;;Drown;not found;;freak;not found
kalawoa;kalawoa;unknown;;certificate; not expired; not self-signed;;Country Code; Unknown;SWEET32; NOT VULNERABLE; Certificate Issuer; not found; http_check;Unknown;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;ClosedPoodle;not found;;Drown;not found;;freak;not found
portal.ehawaii.gov;portal.ehawaii.gov;TLS 1.3;;certificate; not expired; not self-signed;;Country Code; US;SWEET32; NOT VULNERABLE; Certificate Issuer; DigiCert SHA2 Secure Server CA; http_check;HTTP/1.1 301 Moved Permanently;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;OpenPoodle;not found;;Drown;not found;;freak;not found
iowa.gov;iowa.gov;TLS 1.3;;certificate; not expired; not self-signed;;Country Code; US;SWEET32; NOT VULNERABLE; Certificate Issuer; DigiCert SHA2 Secure Server CA; http_check;HTTP/1.1 301 Moved Permanently;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;OpenPoodle;not found;;Drown;not found;;freak;not found
idahocounty.org;idahocounty.org;TLS 1.3;;certificate; not expired; not self-signed;;Country Code; US;SWEET32; NOT VULNERABLE; Certificate Issuer; R3; http_check;HTTP/1.1 200 OK;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;OpenPoodle;not found;;Drown;not found;;freak;not found
kcgov.us;kcgov.us;TLS 1.2;;certificate; not expired; not self-signed;;Country Code; GB;SWEET32; NOT VULNERABLE; Certificate Issuer; Sectigo RSA Domain Validation Secure Server CA; http_check;HTTP/1.1 302 Found;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;OpenPoodle;not found;;Drown;not found;;freak;not found
adacounty.id.gov;adacounty.id.gov;TLS 1.3;;certificate; not expired; not self-signed;;Country Code; Unknown;SWEET32; NOT VULNERABLE; Certificate Issuer; not found; http_check;Unknown;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;ClosedPoodle;not found;;Drown;not found;;freak;not found
co.fremont.id.us;co.fremont.id.us;TLS 1.2;;certificate; not expired; not self-signed;;Country Code; US;SWEET32;VULNERABLE; Certificate Issuer; Go Daddy Secure Certificate Authority - G2; http_check;1.1 404 Not Found;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;OpenPoodle;not found;;Drown;not found;;freak;not found
co.bonneville.id.us;co.bonneville.id.us;unknown;;certificate; not expired; not self-signed;;Country Code; Unknown;SWEET32; NOT VULNERABLE; Certificate Issuer; not found; http_check;Unknown;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;ClosedPoodle;not found;;Drown;not found;;freak;not found
elmorecounty.org;elmorecounty.org;TLS 1.3;;certificate; not expired; not self-signed;;Country Code; US;SWEET32;VULNERABLE; Certificate Issuer; Cloudflare Inc ECC CA-3; http_check;HTTP/1.1 301 Moved Permanently;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;OpenPoodle;not found;;Drown;not found;;freak;not found
owyheecounty.net;owyheecounty.net;TLS 1.2;;certificate; not expired; not self-signed;;Country Code; US;SWEET32; NOT VULNERABLE; Certificate Issuer; Go Daddy Secure Certificate Authority - G2; http_check;HTTP/1.1 301 Moved Permanently;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;OpenPoodle;not found;;Drown;not found;;freak;not found
latah.id.us;latah.id.us;TLS 1.3;;certificate; not expired; not self-signed;;Country Code; US;SWEET32; NOT VULNERABLE; Certificate Issuer; Cloudflare Inc ECC CA-3; http_check;HTTP/1.1 301 Moved Permanently;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;OpenPoodle;not found;;Drown;not found;;freak;not found
shoshonecounty.id.gov;shoshonecounty.id.gov;TLS 1.3;;certificate; not expired; not self-signed;;Country Code; Unknown;SWEET32; NOT VULNERABLE; Certificate Issuer; not found; http_check;Unknown;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;ClosedPoodle;not found;;Drown;not found;;freak;not found
co.custer.id.us;co.custer.id.us;TLS 1.3;;certificate; not expired; not self-signed;;Country Code; US;SWEET32; NOT VULNERABLE; Certificate Issuer; R3; http_check;HTTP/1.1 500 Internal Server Error;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;OpenPoodle;not found;;Drown;not found;;freak;not found
co.nezperce.id.us;co.nezperce.id.us;TLS 1.2;;certificate; not expired; not self-signed;;Country Code; US;SWEET32;VULNERABLE; Certificate Issuer; Go Daddy Secure Certificate Authority - G2; http_check;HTTP/1.1 200 OK;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;OpenPoodle;not found;;Drown;not found;;freak;not found
idaho.gov;idaho.gov;unknown;;certificate; not expired; not self-signed;;Country Code; US;SWEET32; NOT VULNERABLE; Certificate Issuer; DigiCert SHA2 High Assurance Server CA; http_check;HTTP/1.0 301 Moved Permanently;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;OpenPoodle;not found;;Drown;not found;;freak;not found
lemhicountyidaho.org;lemhicountyidaho.org;No TLS;;certificate; not expired; not self-signed;;Country Code; Unknown;SWEET32; NOT VULNERABLE; Certificate Issuer; not found; http_check;HTTP/1.1 200 OK;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;OpenPoodle;not found;;Drown;not found;;freak;not found
tetoncountyidaho.gov;tetoncountyidaho.gov;TLS 1.2;;certificate; not expired; not self-signed;;Country Code; US;SWEET32;VULNERABLE; Certificate Issuer; R3; http_check;HTTP/1.1 301 Moved Permanently;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;OpenPoodle;not found;;Drown;not found;;freak;not found
goodingcounty.org;goodingcounty.org;TLS 1.2;;certificate; not expired; not self-signed;;Country Code; GB;SWEET32; NOT VULNERABLE; Certificate Issuer; Sectigo RSA Domain Validation Secure Server CA; http_check;HTTP/1.1 200 OK;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;OpenPoodle;not found;;Drown;not found;;freak;not found
idaho.gov;idaho.gov;unknown;;certificate; not expired; not self-signed;;Country Code; Unknown;SWEET32; NOT VULNERABLE; Certificate Issuer; not found; http_check;HTTP/1.0 301 Moved Permanently;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;ClosedPoodle;not found;;Drown;not found;;freak;not found
bannockcounty.us;bannockcounty.us;TLS 1.3;;certificate; not expired; not self-signed;;Country Code; US;SWEET32; NOT VULNERABLE; Certificate Issuer; Go Daddy Secure Certificate Authority - G2; http_check;HTTP/1.1 301 Moved Permanently;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;OpenPoodle;not found;;Drown;not found;;freak;not found
twinfallscounty.org;twinfallscounty.org;TLS 1.3;;certificate; not expired; not self-signed;;Country Code; US;SWEET32;VULNERABLE; Certificate Issuer; Cloudflare Inc ECC CA-3; http_check;HTTP/1.1 301 Moved Permanently;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;OpenPoodle;not found;;Drown;not found;;freak;not found
oneidacountyid.com;oneidacountyid.com;TLS 1.3;;certificate; not expired; not self-signed;;Country Code; US;SWEET32; NOT VULNERABLE; Certificate Issuer; R3; http_check;HTTP/1.1 200 OK;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;OpenPoodle;not found;;Drown;not found;;freak;not found
cariboucounty.us;cariboucounty.us;TLS 1.2;;certificate; not expired; not self-signed;;Country Code; US;SWEET32;VULNERABLE; Certificate Issuer; R3; http_check;HTTP/1.1 301 Moved Permanently;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;OpenPoodle;not found;;Drown;not found;;freak;not found
jeromecountyid.us;jeromecountyid.us;TLS 1.2;;certificate; not expired; not self-signed;;Country Code; GB;SWEET32; NOT VULNERABLE; Certificate Issuer; Sectigo RSA Domain Validation Secure Server CA; http_check;HTTP/1.1 200 OK;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;OpenPoodle;not found;;Drown;not found;;freak;not found
boisecounty.us;boisecounty.us;TLS 1.2;;certificate; not expired; not self-signed;;Country Code; US;SWEET32; NOT VULNERABLE; Certificate Issuer; Starfield Secure Certificate Authority - G2; http_check;HTTP/1.1 301 Moved Permanently;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;OpenPoodle;not found;;Drown;not found;;freak;not found
co.blaine.id.us;co.blaine.id.us;TLS 1.2;;certificate; not expired; not self-signed;;Country Code; GB;SWEET32; NOT VULNERABLE; Certificate Issuer; Sectigo RSA Domain Validation Secure Server CA; http_check;HTTP/1.1 302 Found;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;OpenPoodle;not found;;Drown;not found;;freak;not found
canyonco.org;canyonco.org;TLS 1.3;;certificate; not expired; not self-signed;;Country Code; US;SWEET32; NOT VULNERABLE; Certificate Issuer; DigiCert SHA2 Secure Server CA; http_check;HTTP/1.1 301 Moved Permanently;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;OpenPoodle;not found;;Drown;not found;;freak;not found
bearlakecounty.info;bearlakecounty.info;TLS 1.2;;certificate; not expired; not self-signed;;Country Code; US;SWEET32; NOT VULNERABLE; Certificate Issuer; R3; http_check;HTTP/1.1 301 Moved Permanently;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;OpenPoodle;not found;;Drown;not found;;freak;not found
minidoka.id.us;minidoka.id.us;TLS 1.2;;certificate; not expired; not self-signed;;Country Code; GB;SWEET32; NOT VULNERABLE; Certificate Issuer; Sectigo RSA Domain Validation Secure Server CA; http_check;HTTP/1.1 302 Found;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;OpenPoodle;not found;;Drown;not found;;freak;not found
co.valley.id.us;co.valley.id.us;No TLS;;certificate; not expired; not self-signed;;Country Code; Unknown;SWEET32; NOT VULNERABLE; Certificate Issuer; not found; http_check;HTTP/1.1 301 Moved Permanently;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;OpenPoodle;not found;;Drown;not found;;freak;not found
bonnercountyid.gov;bonnercountyid.gov;TLS 1.3;;certificate; not expired; not self-signed;;Country Code; US;SWEET32; NOT VULNERABLE; Certificate Issuer; Go Daddy Secure Certificate Authority - G2; http_check;HTTP/1.1 301 Moved Permanently;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;OpenPoodle;not found;;Drown;not found;;freak;not found
payettecounty.org;payettecounty.org;TLS 1.3;;certificate; not expired; not self-signed;;Country Code; Unknown;SWEET32; NOT VULNERABLE; Certificate Issuer; not found; http_check;Unknown;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;ClosedPoodle;not found;;Drown;not found;;freak;not found
co.madison.id.us;co.madison.id.us;TLS 1.2;;certificate; not expired; not self-signed;;Country Code; US;SWEET32; NOT VULNERABLE; Certificate Issuer; Go Daddy Secure Certificate Authority - G2; http_check;Unknown;Heartbleed;not found;;hsts_check;Strict Trasport Security Found;;PORT 80;ClosedPoodle;not found;;Drown;not found;;freak;not found
lincolncountyid.us;lincolncountyid.us;TLS 1.3;;certificate; not expired; not self-signed;;Country Code; GB;SWEET32;VULNERABLE; Certificate Issuer; Sectigo RSA Domain Validation Secure Server CA; http_check;HTTP/1.1 200 OK;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;OpenPoodle;not found;;Drown;not found;;freak;not found
co.jefferson.id.us;co.jefferson.id.us;unknown;;certificate; not expired; not self-signed;;Country Code; Unknown;SWEET32; NOT VULNERABLE; Certificate Issuer; not found; http_check;Unknown;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;ClosedPoodle;not found;;Drown;not found;;freak;not found
clark-co.id.gov;clark-co.id.gov;TLS 1.3;;certificate; not expired; not self-signed;;Country Code; GB;SWEET32;VULNERABLE; Certificate Issuer; Sectigo RSA Domain Validation Secure Server CA; http_check;HTTP/1.1 301 Moved Permanently;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;OpenPoodle;not found;;Drown;not found;;freak;not found
co.bingham.id.us;co.bingham.id.us;unknown;;certificate; not expired; not self-signed;;Country Code; Unknown;SWEET32; NOT VULNERABLE; Certificate Issuer; not found; http_check;Unknown;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;ClosedPoodle;not found;;Drown;not found;;freak;not found
boundarycountyid.org;boundarycountyid.org;No TLS;;certificate; not expired; not self-signed;;Country Code; Unknown;SWEET32; NOT VULNERABLE; Certificate Issuer; not found; http_check;HTTP/1.1 200 OK;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;OpenPoodle;not found;;Drown;not found;;freak;not found
co.power.id.us;co.power.id.us;No TLS;;certificate; not expired; not self-signed;;Country Code; Unknown;SWEET32;VULNERABLE; Certificate Issuer; not found; http_check;1.1 404 Not Found;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;OpenPoodle;Found;;Drown;not found;;freak;not found
clearwatercounty.org;clearwatercounty.org;TLS 1.2;;certificate; not expired; not self-signed;;Country Code; US;SWEET32; NOT VULNERABLE; Certificate Issuer; R3; http_check;HTTP/1.1 302 Redirect;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;OpenPoodle;not found;;Drown;not found;;freak;not found
lewiscountyid.us;lewiscountyid.us;TLS 1.2;;certificate; not expired; not self-signed;;Country Code; US;SWEET32;VULNERABLE; Certificate Issuer; Go Daddy Secure Certificate Authority - G2; http_check;HTTP/1.1 200 OK;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;OpenPoodle;not found;;Drown;not found;;freak;not found
gemcounty.org;gemcounty.org;TLS 1.3;;certificate; not expired; not self-signed;;Country Code; US;SWEET32; NOT VULNERABLE; Certificate Issuer; R3; http_check;HTTP/1.1 301 Moved Permanently;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;OpenPoodle;not found;;Drown;not found;;freak;not found
cassiacounty.org;cassiacounty.org;TLS 1.3;;certificate; not expired; not self-signed;;Country Code; US;SWEET32; NOT VULNERABLE; Certificate Issuer; Amazon; http_check;HTTP/1.1 301 Moved Permanently;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;OpenPoodle;not found;;Drown;not found;;freak;not found
co.washington.id.us;co.washington.id.us;TLS 1.2;;certificate; not expired; not self-signed;;Country Code; GB;SWEET32; NOT VULNERABLE; Certificate Issuer; Sectigo RSA Domain Validation Secure Server CA; http_check;HTTP/1.1 302 Found;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;OpenPoodle;not found;;Drown;not found;;freak;not found
idaho.gov;idaho.gov;unknown;;certificate; not expired; not self-signed;;Country Code; US;SWEET32; NOT VULNERABLE; Certificate Issuer; DigiCert SHA2 High Assurance Server CA; http_check;HTTP/1.0 301 Moved Permanently;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;ClosedPoodle;not found;;Drown;not found;;freak;not found
co.adams.id.us;co.adams.id.us;TLS 1.2;;certificate; not expired; not self-signed;;Country Code; US;SWEET32; NOT VULNERABLE; Certificate Issuer; Go Daddy Secure Certificate Authority - G2; http_check;HTTP/1.1 301 Moved Permanently;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;OpenPoodle;not found;;Drown;not found;;freak;not found
franklincountyidaho.org;franklincountyidaho.org;TLS 1.2;;certificate; not expired; not self-signed;;Country Code; Unknown;SWEET32; NOT VULNERABLE; Certificate Issuer; not found; http_check;Unknown;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;OpenPoodle;not found;;Drown;not found;;freak;not found
cookcountyil.gov;cookcountyil.gov;TLS 1.3;;certificate; not expired; not self-signed;;Country Code; US;SWEET32;VULNERABLE; Certificate Issuer; Amazon; http_check;HTTP/1.1 301 Moved Permanently;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;OpenPoodle;not found;;Drown;not found;;freak;not found
Massac County;Massac County;unknown;;certificate; not expired; not self-signed;;Country Code; Unknown;SWEET32; NOT VULNERABLE; Certificate Issuer; not found; http_check;Unknown;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;ClosedPoodle;not found;;Drown;not found;;freak;not found
co.sangamon.il.us;co.sangamon.il.us;TLS 1.2;;certificate; not expired; not self-signed;;Country Code; US;SWEET32; NOT VULNERABLE; Certificate Issuer; DigiCert SHA2 Secure Server CA; http_check;HTTP/1.1 301 Moved Permanently;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;OpenPoodle;not found;;Drown;not found;;freak;not found
dupageco.org;dupageco.org;TLS 1.2;;certificate; not expired; not self-signed;;Country Code; US;SWEET32;VULNERABLE; Certificate Issuer; DigiCert SHA2 Secure Server CA; http_check;HTTP/1.1 301 Moved Permanently;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;OpenPoodle;not found;;Drown;not found;;freak;not found
co.st-clair.il.us;co.st-clair.il.us;TLS 1.2;;certificate; not expired; not self-signed;;Country Code; US;SWEET32;VULNERABLE; Certificate Issuer; Entrust Certification Authority - L1K; http_check;Unknown;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;ClosedPoodle;not found;;Drown;not found;;freak;not found
willcountyillinois.com;willcountyillinois.com;TLS 1.2;;certificate; not expired; not self-signed;;Country Code; US;SWEET32;VULNERABLE; Certificate Issuer; R3; http_check;HTTP/1.1 301 Moved Permanently;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;OpenPoodle;not found;;Drown;not found;;freak;not found
pulaskicountyil.net;pulaskicountyil.net;TLS 1.2;;certificate; not expired; not self-signed;;Country Code; US;SWEET32; NOT VULNERABLE; Certificate Issuer; R3; http_check;HTTP/1.1 301 Moved Permanently;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;OpenPoodle;not found;;Drown;not found;;freak;not found
jodaviess.org;jodaviess.org;TLS 1.2;;certificate; not expired; not self-signed;;Country Code; US;SWEET32;VULNERABLE; Certificate Issuer; R3; http_check;Unknown;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;OpenPoodle;not found;;Drown;not found;;freak;not found
macoupincountyil.gov;macoupincountyil.gov;No TLS;;certificate; not expired; not self-signed;;Country Code; Unknown;SWEET32; NOT VULNERABLE; Certificate Issuer; not found; http_check;HTTP/1.1 200 OK;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;OpenPoodle;not found;;Drown;not found;;freak;not found
unioncountyil.gov;unioncountyil.gov;TLS 1.3;;certificate; not expired; not self-signed;;Country Code; US;SWEET32; NOT VULNERABLE; Certificate Issuer; cPanel, Inc. Certification Authority; http_check;HTTP/1.1 301 Moved Permanently;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;OpenPoodle;not found;;Drown;not found;;freak;not found
wincoil.us;wincoil.us;TLS 1.2;;certificate; not expired; not self-signed;;Country Code; US;SWEET32;VULNERABLE; Certificate Issuer; Go Daddy Secure Certificate Authority - G2; http_check;HTTP/1.1 301 Moved Permanently;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;OpenPoodle;not found;;Drown;not found;;freak;not found
co.madison.il.us;co.madison.il.us;TLS 1.2;;certificate; not expired; not self-signed;;Country Code; US;SWEET32;VULNERABLE; Certificate Issuer; R3; http_check;HTTP/1.1 302 Redirect;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;OpenPoodle;not found;;Drown;not found;;freak;not found
piattcounty.org;piattcounty.org;TLS 1.3;;certificate; not expired; not self-signed;;Country Code; US;SWEET32; NOT VULNERABLE; Certificate Issuer; cPanel, Inc. Certification Authority; http_check;HTTP/1.1 200 OK;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;OpenPoodle;not found;;Drown;not found;;freak;not found
tazewell.com;tazewell.com;TLS 1.2;;certificate; not expired; not self-signed;;Country Code; US;SWEET32;VULNERABLE; Certificate Issuer; GeoTrust TLS DV RSA Mixed SHA256 2020 CA-1; http_check;HTTP/1.1 302 Found;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;OpenPoodle;not found;;Drown;not found;;freak;not found
co.iroquois.il.us;co.iroquois.il.us;TLS 1.3;;certificate; not expired; not self-signed;;Country Code; US;SWEET32; NOT VULNERABLE; Certificate Issuer; cPanel, Inc. Certification Authority; http_check;HTTP/1.1 301 Moved Permanently;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;OpenPoodle;not found;;Drown;not found;;freak;not found
grundyco.org;grundyco.org;unknown;;certificate; not expired; not self-signed;;Country Code; US;SWEET32; NOT VULNERABLE; Certificate Issuer; Go Daddy Secure Certificate Authority - G2; http_check;HTTP/1.1 301 Moved Permanently;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;OpenPoodle;not found;;Drown;not found;;freak;not found
Gallatin County;Gallatin County;unknown;;certificate; not expired; not self-signed;;Country Code; Unknown;SWEET32; NOT VULNERABLE; Certificate Issuer; not found; http_check;Unknown;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;ClosedPoodle;not found;;Drown;not found;;freak;not found
peoriacounty.org;peoriacounty.org;TLS 1.2;;certificate; not expired; not self-signed;;Country Code; GB;SWEET32; NOT VULNERABLE; Certificate Issuer; Sectigo RSA Domain Validation Secure Server CA; http_check;HTTP/1.1 302 Found;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;OpenPoodle;not found;;Drown;not found;;freak;not found
mcleancountyil.gov;mcleancountyil.gov;TLS 1.3;;certificate; not expired; not self-signed;;Country Code; US;SWEET32;VULNERABLE; Certificate Issuer; Cloudflare Inc ECC CA-3; http_check;HTTP/1.1 302 Found;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;OpenPoodle;not found;;Drown;not found;;freak;not found
moultriecountyil.com;moultriecountyil.com;TLS 1.2;;certificate; not expired; not self-signed;;Country Code; US;SWEET32; NOT VULNERABLE; Certificate Issuer; R3; http_check;HTTP/1.1 301 Moved Permanently;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;OpenPoodle;not found;;Drown;not found;;freak;not found
lakecountyil.gov;lakecountyil.gov;TLS 1.2;;certificate; not expired; not self-signed;;Country Code; US;SWEET32;VULNERABLE; Certificate Issuer; R3; http_check;HTTP/1.1 301 Moved Permanently;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;OpenPoodle;not found;;Drown;not found;;freak;not found
williamsoncountyil.gov;williamsoncountyil.gov;TLS 1.3;;certificate; not expired; not self-signed;;Country Code; US;SWEET32; NOT VULNERABLE; Certificate Issuer; R3; http_check;HTTP/1.1 301 Moved Permanently;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;OpenPoodle;not found;;Drown;not found;;freak;not found
dekalbcounty.org;dekalbcounty.org;TLS 1.3;;certificate; not expired; not self-signed;;Country Code; US;SWEET32; NOT VULNERABLE; Certificate Issuer; R3; http_check;HTTP/1.1 301 Moved Permanently;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;OpenPoodle;not found;;Drown;not found;;freak;not found
dewittcountyill.com;dewittcountyill.com;TLS 1.3;;certificate; not expired; not self-signed;;Country Code; US;SWEET32; NOT VULNERABLE; Certificate Issuer; R3; http_check;HTTP/1.1 200 OK;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;OpenPoodle;not found;;Drown;not found;;freak;not found
mchenrycountyil.gov;mchenrycountyil.gov;TLS 1.3;;certificate; not expired; not self-signed;;Country Code; US;SWEET32;VULNERABLE; Certificate Issuer; Cloudflare Inc ECC CA-3; http_check;HTTP/1.1 301 Moved Permanently;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;OpenPoodle;not found;;Drown;not found;;freak;not found
co.champaign.il.us;co.champaign.il.us;unknown;;certificate; not expired; not self-signed;;Country Code; Unknown;SWEET32; NOT VULNERABLE; Certificate Issuer; not found; http_check;HTTP/1.1 200 OK;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;ClosedPoodle;not found;;Drown;not found;;freak;not found
whiteside.org;whiteside.org;TLS 1.3;;certificate; not expired; not self-signed;;Country Code; US;SWEET32; NOT VULNERABLE; Certificate Issuer; Cloudflare Inc ECC CA-3; http_check;HTTP/1.1 301 Moved Permanently;Heartbleed;not found;;hsts_check;No HSTS;;PORT 80;OpenPoodle;not found;;Drown;not found;;freak;not found
